:Data_list: 20231015_ace_swepam_1m.txt
:Created: 2023 Oct 16 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2023 10 15  0000   60232       0    0        0.5      462.9     6.82e+04
2023 10 15  0001   60232      60    0        0.4      463.9     7.02e+04
2023 10 15  0002   60232     120    0        0.4      464.3     7.15e+04
2023 10 15  0003   60232     180    0        0.4      464.1     7.07e+04
2023 10 15  0004   60232     240    0        0.4      464.1     7.42e+04
2023 10 15  0005   60232     300    0        0.4      464.1     7.54e+04
2023 10 15  0006   60232     360    0        0.4      464.5     7.35e+04
2023 10 15  0007   60232     420    0        0.3      464.7     5.95e+04
2023 10 15  0008   60232     480    0        0.3      466.3     5.10e+04
2023 10 15  0009   60232     540    0        0.3      466.3     4.85e+04
2023 10 15  0010   60232     600    0        0.3      463.6     4.57e+04
2023 10 15  0011   60232     660    0        0.3      463.5     5.20e+04
2023 10 15  0012   60232     720    0        0.3      465.4     4.36e+04
2023 10 15  0013   60232     780    0        0.3      463.5     4.70e+04
2023 10 15  0014   60232     840    0        0.4      465.0     5.96e+04
2023 10 15  0015   60232     900    0        0.4      464.3     5.90e+04
2023 10 15  0016   60232     960    0        0.4      466.9     5.43e+04
2023 10 15  0017   60232    1020    0        0.4      466.9     5.36e+04
2023 10 15  0018   60232    1080    0        0.3      463.6     4.81e+04
2023 10 15  0019   60232    1140    0        0.3      461.9     6.73e+04
2023 10 15  0020   60232    1200    0        0.4      467.4     6.12e+04
2023 10 15  0021   60232    1260    0        0.4      466.8     5.96e+04
2023 10 15  0022   60232    1320    0        0.4      467.4     5.97e+04
2023 10 15  0023   60232    1380    0        0.5      468.0     5.72e+04
2023 10 15  0024   60232    1440    0        0.4      467.8     5.14e+04
2023 10 15  0025   60232    1500    0        0.4      468.3     4.63e+04
2023 10 15  0026   60232    1560    0        0.3      471.2     4.61e+04
2023 10 15  0027   60232    1620    0        0.4      474.2     5.14e+04
2023 10 15  0028   60232    1680    0        0.3      469.8     6.11e+04
2023 10 15  0029   60232    1740    0        0.4      470.1     6.02e+04
2023 10 15  0030   60232    1800    0        0.3      473.5     4.43e+04
2023 10 15  0031   60232    1860    0        0.3      472.2     4.67e+04
2023 10 15  0032   60232    1920    0        0.3      469.4     6.62e+04
2023 10 15  0033   60232    1980    0        0.4      465.8     6.68e+04
2023 10 15  0034   60232    2040    0        0.4      467.1     6.04e+04
2023 10 15  0035   60232    2100    0        0.4      466.6     6.58e+04
2023 10 15  0036   60232    2160    0        0.4      466.1     6.82e+04
2023 10 15  0037   60232    2220    0        0.4      465.9     6.67e+04
2023 10 15  0038   60232    2280    0        0.4      465.9     6.58e+04
2023 10 15  0039   60232    2340    0        0.4      467.3     6.71e+04
2023 10 15  0040   60232    2400    0        0.4      467.2     6.48e+04
2023 10 15  0041   60232    2460    0        0.4      466.0     6.46e+04
2023 10 15  0042   60232    2520    0        0.4      463.6     6.45e+04
2023 10 15  0043   60232    2580    0        0.4      462.4     5.91e+04
2023 10 15  0044   60232    2640    0        0.4      463.3     5.80e+04
2023 10 15  0045   60232    2700    0        0.3      465.7     5.03e+04
2023 10 15  0046   60232    2760    0        0.3      465.9     5.49e+04
2023 10 15  0047   60232    2820    1        0.1      442.4     9.42e+04
2023 10 15  0048   60232    2880    0        0.3      470.3     6.22e+04
2023 10 15  0049   60232    2940    0        0.3      466.8     5.84e+04
2023 10 15  0050   60232    3000    0        0.3      459.4     7.65e+04
2023 10 15  0051   60232    3060    0        0.3      458.0     7.03e+04
2023 10 15  0052   60232    3120    0        0.3      458.8     7.62e+04
2023 10 15  0053   60232    3180    0        0.3      460.2     7.86e+04
2023 10 15  0054   60232    3240    0        0.3      460.7     7.47e+04
2023 10 15  0055   60232    3300    0        0.2      458.5     7.32e+04
2023 10 15  0056   60232    3360    0        0.1      456.3     8.03e+04
2023 10 15  0057   60232    3420    0        0.1      453.1     8.38e+04
2023 10 15  0058   60232    3480    0        0.1      449.7     9.18e+04
2023 10 15  0059   60232    3540    0        0.1      449.1     1.10e+05
2023 10 15  0100   60232    3600    0        0.1      445.9     9.81e+04
2023 10 15  0101   60232    3660    1        0.1      450.1     1.04e+05
2023 10 15  0102   60232    3720    0        0.1      449.7     1.13e+05
2023 10 15  0103   60232    3780    0        0.1      452.7     7.32e+04
2023 10 15  0104   60232    3840    0        0.3      458.4     7.57e+04
2023 10 15  0105   60232    3900    0        0.1      445.3     8.09e+04
2023 10 15  0106   60232    3960    0        0.1      451.4     8.51e+04
2023 10 15  0107   60232    4020    0        0.1      443.4     1.03e+05
2023 10 15  0108   60232    4080    0        0.1      449.8     1.03e+05
2023 10 15  0109   60232    4140    1        0.1      449.2     1.17e+05
2023 10 15  0110   60232    4200    0        0.1      451.7     1.05e+05
2023 10 15  0111   60232    4260    0        0.1      454.2     9.27e+04
2023 10 15  0112   60232    4320    0        0.1      451.5     9.89e+04
2023 10 15  0113   60232    4380    0        0.1      447.0     1.03e+05
2023 10 15  0114   60232    4440    1        0.1      444.4     1.01e+05
2023 10 15  0115   60232    4500    0        0.1      451.7     9.35e+04
2023 10 15  0116   60232    4560    0        0.1      453.4     1.07e+05
2023 10 15  0117   60232    4620    0        0.1      456.0     9.82e+04
2023 10 15  0118   60232    4680    0        0.1      456.0     8.39e+04
2023 10 15  0119   60232    4740    0        0.1      456.2     8.67e+04
2023 10 15  0120   60232    4800    0        0.1      443.9     8.66e+04
2023 10 15  0121   60232    4860    0        0.1      455.0     9.66e+04
2023 10 15  0122   60232    4920    1        0.1      447.1     6.95e+04
2023 10 15  0123   60232    4980    0        0.2      457.5     7.22e+04
2023 10 15  0124   60232    5040    0        0.1      443.9     8.17e+04
2023 10 15  0125   60232    5100    0        0.2      453.5     8.24e+04
2023 10 15  0126   60232    5160    0        0.3      462.0     6.55e+04
2023 10 15  0127   60232    5220    0        0.3      461.9     6.49e+04
2023 10 15  0128   60232    5280    0        0.3      460.7     6.48e+04
2023 10 15  0129   60232    5340    0        0.3      459.7     6.49e+04
2023 10 15  0130   60232    5400    0        0.3      457.7     7.64e+04
2023 10 15  0131   60232    5460    0        0.3      456.0     7.49e+04
2023 10 15  0132   60232    5520    0        0.3      457.4     7.39e+04
2023 10 15  0133   60232    5580    0        0.3      456.4     7.72e+04
2023 10 15  0134   60232    5640    0        0.3      455.0     7.28e+04
2023 10 15  0135   60232    5700    0        0.3      455.3     7.84e+04
2023 10 15  0136   60232    5760    0        0.3      455.3     7.27e+04
2023 10 15  0137   60232    5820    0        0.3      463.1     6.02e+04
2023 10 15  0138   60232    5880    0        0.3      456.1     7.73e+04
2023 10 15  0139   60232    5940    0        0.4      455.3     6.90e+04
2023 10 15  0140   60232    6000    0        0.4      455.7     6.79e+04
2023 10 15  0141   60232    6060    0        0.4      455.7     6.66e+04
2023 10 15  0142   60232    6120    0        0.2      454.0     7.77e+04
2023 10 15  0143   60232    6180    0        0.1      453.3     7.69e+04
2023 10 15  0144   60232    6240    0        0.1      453.5     7.02e+04
2023 10 15  0145   60232    6300    0        0.3      453.7     5.74e+04
2023 10 15  0146   60232    6360    0        0.3      456.7     5.29e+04
2023 10 15  0147   60232    6420    0        0.3      462.2     4.50e+04
2023 10 15  0148   60232    6480    0        0.3      461.1     4.32e+04
2023 10 15  0149   60232    6540    0        0.3      458.8     3.49e+04
2023 10 15  0150   60232    6600    0        0.3      457.7     5.25e+04
2023 10 15  0151   60232    6660    0        0.5      453.1     6.75e+04
2023 10 15  0152   60232    6720    0        0.5      461.1     6.23e+04
2023 10 15  0153   60232    6780    0        0.4      457.6     6.33e+04
2023 10 15  0154   60232    6840    0        0.4      462.9     6.51e+04
2023 10 15  0155   60232    6900    0        0.5      458.3     6.36e+04
2023 10 15  0156   60232    6960    0        0.4      456.1     7.14e+04
2023 10 15  0157   60232    7020    0        0.5      457.7     6.67e+04
2023 10 15  0158   60232    7080    0        0.6      460.1     6.02e+04
2023 10 15  0159   60232    7140    0        0.6      460.3     5.84e+04
2023 10 15  0200   60232    7200    0        0.6      460.9     5.56e+04
2023 10 15  0201   60232    7260    0        0.5      462.0     5.26e+04
2023 10 15  0202   60232    7320    0        0.5      462.1     5.22e+04
2023 10 15  0203   60232    7380    0        0.5      462.7     5.19e+04
2023 10 15  0204   60232    7440    0        0.5      461.7     5.33e+04
2023 10 15  0205   60232    7500    0        0.5      458.7     5.45e+04
2023 10 15  0206   60232    7560    0        0.6      459.7     4.82e+04
2023 10 15  0207   60232    7620    0        0.5      461.0     4.95e+04
2023 10 15  0208   60232    7680    0        0.6      460.8     5.15e+04
2023 10 15  0209   60232    7740    0        0.4      459.9     5.56e+04
2023 10 15  0210   60232    7800    0        0.6      457.8     5.39e+04
2023 10 15  0211   60232    7860    0        0.6      458.9     5.71e+04
2023 10 15  0212   60232    7920    0        0.5      457.8     5.48e+04
2023 10 15  0213   60232    7980    0        0.5      459.3     4.86e+04
2023 10 15  0214   60232    8040    0        0.5      458.5     4.69e+04
2023 10 15  0215   60232    8100    0        0.5      458.7     5.06e+04
2023 10 15  0216   60232    8160    0        0.5      458.5     5.53e+04
2023 10 15  0217   60232    8220    0        0.5      457.0     5.75e+04
2023 10 15  0218   60232    8280    0        0.5      456.7     6.30e+04
2023 10 15  0219   60232    8340    0        0.5      456.5     6.05e+04
2023 10 15  0220   60232    8400    0        0.6      456.2     5.61e+04
2023 10 15  0221   60232    8460    0        0.6      456.1     6.32e+04
2023 10 15  0222   60232    8520    0        0.6      455.9     6.23e+04
2023 10 15  0223   60232    8580    0        0.5      456.9     6.26e+04
2023 10 15  0224   60232    8640    0        0.5      457.9     5.80e+04
2023 10 15  0225   60232    8700    0        0.4      455.6     6.82e+04
2023 10 15  0226   60232    8760    0        0.4      456.3     6.21e+04
2023 10 15  0227   60232    8820    0        0.5      457.0     5.84e+04
2023 10 15  0228   60232    8880    0        0.5      457.6     5.43e+04
2023 10 15  0229   60232    8940    0        0.6      456.1     6.13e+04
2023 10 15  0230   60232    9000    0        0.6      455.9     5.94e+04
2023 10 15  0231   60232    9060    0        0.6      456.1     5.68e+04
2023 10 15  0232   60232    9120    0        0.5      455.7     5.69e+04
2023 10 15  0233   60232    9180    0        0.6      455.3     5.66e+04
2023 10 15  0234   60232    9240    0        0.6      455.1     5.55e+04
2023 10 15  0235   60232    9300    0        0.6      454.8     5.50e+04
2023 10 15  0236   60232    9360    0        0.5      454.5     5.94e+04
2023 10 15  0237   60232    9420    0        0.5      455.4     5.41e+04
2023 10 15  0238   60232    9480    0        0.5      455.9     5.60e+04
2023 10 15  0239   60232    9540    0        0.6      456.4     4.68e+04
2023 10 15  0240   60232    9600    0        0.6      454.6     5.34e+04
2023 10 15  0241   60232    9660    0        0.5      456.7     4.70e+04
2023 10 15  0242   60232    9720    0        0.6      455.6     5.88e+04
2023 10 15  0243   60232    9780    0        0.6      455.5     5.84e+04
2023 10 15  0244   60232    9840    0        0.6      455.3     6.01e+04
2023 10 15  0245   60232    9900    0        0.6      456.9     5.82e+04
2023 10 15  0246   60232    9960    0        0.5      456.9     5.88e+04
2023 10 15  0247   60232   10020    0        0.5      457.3     5.46e+04
2023 10 15  0248   60232   10080    0        0.5      455.1     5.49e+04
2023 10 15  0249   60232   10140    0        0.5      453.3     5.92e+04
2023 10 15  0250   60232   10200    0        0.5      454.9     5.83e+04
2023 10 15  0251   60232   10260    0        0.5      454.3     5.84e+04
2023 10 15  0252   60232   10320    0        0.5      453.8     5.86e+04
2023 10 15  0253   60232   10380    0        0.5      452.3     5.90e+04
2023 10 15  0254   60232   10440    0        0.5      452.6     5.87e+04
2023 10 15  0255   60232   10500    0        0.5      451.3     6.26e+04
2023 10 15  0256   60232   10560    0        0.6      455.1     5.37e+04
2023 10 15  0257   60232   10620    0        0.5      453.9     6.28e+04
2023 10 15  0258   60232   10680    0        0.5      454.6     5.25e+04
2023 10 15  0259   60232   10740    0        0.4      456.5     5.36e+04
2023 10 15  0300   60232   10800    0        0.4      455.5     5.87e+04
2023 10 15  0301   60232   10860    0        0.4      453.7     5.51e+04
2023 10 15  0302   60232   10920    0        0.4      454.1     5.34e+04
2023 10 15  0303   60232   10980    0        0.4      455.8     4.96e+04
2023 10 15  0304   60232   11040    0        0.4      456.6     4.49e+04
2023 10 15  0305   60232   11100    0        0.5      455.7     4.69e+04
2023 10 15  0306   60232   11160    0        0.5      454.4     5.20e+04
2023 10 15  0307   60232   11220    0        0.5      453.8     5.39e+04
2023 10 15  0308   60232   11280    0        0.5      453.9     5.62e+04
2023 10 15  0309   60232   11340    0        0.4      455.1     5.32e+04
2023 10 15  0310   60232   11400    0        0.5      453.4     4.87e+04
2023 10 15  0311   60232   11460    0        0.6      453.1     5.11e+04
2023 10 15  0312   60232   11520    0        0.5      455.8     5.78e+04
