:Data_list: 20211211_ace_swepam_1m.txt
:Created: 2021 Dec 12 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 11  0000   59559       0    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0001   59559      60    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0002   59559     120    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0003   59559     180    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0004   59559     240    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0005   59559     300    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0006   59559     360    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0007   59559     420    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0008   59559     480    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0009   59559     540    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0010   59559     600    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0011   59559     660    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0012   59559     720    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0013   59559     780    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0014   59559     840    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0015   59559     900    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0016   59559     960    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0017   59559    1020    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0018   59559    1080    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0019   59559    1140    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0020   59559    1200    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0021   59559    1260    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0022   59559    1320    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0023   59559    1380    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0024   59559    1440    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0025   59559    1500    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0026   59559    1560    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0027   59559    1620    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0028   59559    1680    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0029   59559    1740    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0030   59559    1800    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0031   59559    1860    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0032   59559    1920    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0033   59559    1980    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0034   59559    2040    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0035   59559    2100    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0036   59559    2160    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0037   59559    2220    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0038   59559    2280    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0039   59559    2340    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0040   59559    2400    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0041   59559    2460    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0042   59559    2520    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0043   59559    2580    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0044   59559    2640    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0045   59559    2700    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0046   59559    2760    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0047   59559    2820    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0048   59559    2880    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0049   59559    2940    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0050   59559    3000    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0051   59559    3060    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0052   59559    3120    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0053   59559    3180    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0054   59559    3240    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0055   59559    3300    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0056   59559    3360    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0057   59559    3420    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0058   59559    3480    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0059   59559    3540    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0100   59559    3600    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0101   59559    3660    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0102   59559    3720    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0103   59559    3780    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0104   59559    3840    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0105   59559    3900    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0106   59559    3960    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0107   59559    4020    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0108   59559    4080    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0109   59559    4140    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0110   59559    4200    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0111   59559    4260    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0112   59559    4320    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0113   59559    4380    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0114   59559    4440    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0115   59559    4500    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0116   59559    4560    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0117   59559    4620    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0118   59559    4680    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0119   59559    4740    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0120   59559    4800    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0121   59559    4860    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0122   59559    4920    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0123   59559    4980    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0124   59559    5040    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0125   59559    5100    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0126   59559    5160    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0127   59559    5220    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0128   59559    5280    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0129   59559    5340    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0130   59559    5400    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0131   59559    5460    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0132   59559    5520    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0133   59559    5580    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0134   59559    5640    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0135   59559    5700    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0136   59559    5760    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0137   59559    5820    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0138   59559    5880    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0139   59559    5940    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0140   59559    6000    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0141   59559    6060    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0142   59559    6120    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0143   59559    6180    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0144   59559    6240    9    -9999.9    -9999.9    -1.00e+05
2021 12 11  0145   59559    6300    9    -9999.9    -9999.9    -1.00e+05
