:Data_list: 20220108_ace_swepam_1m.txt
:Created: 2022 Jan 09 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2022 01 08  0000   59587       0    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0001   59587      60    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0002   59587     120    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0003   59587     180    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0004   59587     240    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0005   59587     300    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0006   59587     360    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0007   59587     420    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0008   59587     480    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0009   59587     540    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0010   59587     600    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0011   59587     660    1       33.1      335.8     8.34e+04
2022 01 08  0012   59587     720    1       33.1      335.8     8.34e+04
2022 01 08  0013   59587     780    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0014   59587     840    3    -9999.9    -9999.9    -1.00e+05
2022 01 08  0015   59587     900    3    -9999.9    -9999.9    -1.00e+05
2022 01 08  0016   59587     960    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0017   59587    1020    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0018   59587    1080    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0019   59587    1140    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0020   59587    1200    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0021   59587    1260    1    -9999.9      329.1     8.34e+04
2022 01 08  0022   59587    1320    3    -9999.9    -9999.9    -1.00e+05
2022 01 08  0023   59587    1380    3    -9999.9    -9999.9    -1.00e+05
2022 01 08  0024   59587    1440    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0025   59587    1500    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0026   59587    1560    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0027   59587    1620    1      135.8      279.5     3.13e+04
2022 01 08  0028   59587    1680    1      135.8      279.5     3.13e+04
2022 01 08  0029   59587    1740    9    -9999.9    -9999.9    -1.00e+05
2022 01 08  0030   59587    1800    9    -9999.9    -9999.9    -1.00e+05
