:Data_list: 20211227_ace_swepam_1m.txt
:Created: 2021 Dec 28 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 27  0000   59575       0    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0001   59575      60    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0002   59575     120    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0003   59575     180    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0004   59575     240    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0005   59575     300    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0006   59575     360    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0007   59575     420    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0008   59575     480    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0009   59575     540    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0010   59575     600    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0011   59575     660    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0012   59575     720    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0013   59575     780    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0014   59575     840    9    -9999.9    -9999.9    -1.00e+05
2021 12 27  0015   59575     900    9    -9999.9    -9999.9    -1.00e+05
