:Data_list: 20211226_ace_swepam_1m.txt
:Created: 2021 Dec 27 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 26  0000   59574       0    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0001   59574      60    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0002   59574     120    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0003   59574     180    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0004   59574     240    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0005   59574     300    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0006   59574     360    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0007   59574     420    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0008   59574     480    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0009   59574     540    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0010   59574     600    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0011   59574     660    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0012   59574     720    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0013   59574     780    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0014   59574     840    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0015   59574     900    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0016   59574     960    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0017   59574    1020    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0018   59574    1080    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0019   59574    1140    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0020   59574    1200    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0021   59574    1260    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0022   59574    1320    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0023   59574    1380    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0024   59574    1440    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0025   59574    1500    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0026   59574    1560    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0027   59574    1620    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0028   59574    1680    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0029   59574    1740    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0030   59574    1800    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0031   59574    1860    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0032   59574    1920    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0033   59574    1980    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0034   59574    2040    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0035   59574    2100    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0036   59574    2160    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0037   59574    2220    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0038   59574    2280    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0039   59574    2340    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0040   59574    2400    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0041   59574    2460    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0042   59574    2520    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0043   59574    2580    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0044   59574    2640    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0045   59574    2700    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0046   59574    2760    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0047   59574    2820    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0048   59574    2880    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0049   59574    2940    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0050   59574    3000    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0051   59574    3060    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0052   59574    3120    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0053   59574    3180    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0054   59574    3240    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0055   59574    3300    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0056   59574    3360    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0057   59574    3420    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0058   59574    3480    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0059   59574    3540    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0100   59574    3600    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0101   59574    3660    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0102   59574    3720    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0103   59574    3780    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0104   59574    3840    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0105   59574    3900    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0106   59574    3960    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0107   59574    4020    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0108   59574    4080    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0109   59574    4140    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0110   59574    4200    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0111   59574    4260    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0112   59574    4320    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0113   59574    4380    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0114   59574    4440    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0115   59574    4500    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0116   59574    4560    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0117   59574    4620    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0118   59574    4680    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0119   59574    4740    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0120   59574    4800    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0121   59574    4860    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0122   59574    4920    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0123   59574    4980    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0124   59574    5040    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0125   59574    5100    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0126   59574    5160    9    -9999.9    -9999.9    -1.00e+05
2021 12 26  0127   59574    5220    9    -9999.9    -9999.9    -1.00e+05
