:Data_list: 20211214_ace_swepam_1m.txt
:Created: 2021 Dec 15 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 14  0000   59562       0    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0001   59562      60    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0002   59562     120    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0003   59562     180    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0004   59562     240    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0005   59562     300    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0006   59562     360    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0007   59562     420    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0008   59562     480    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0009   59562     540    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0010   59562     600    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0011   59562     660    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0012   59562     720    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0013   59562     780    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0014   59562     840    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0015   59562     900    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0016   59562     960    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0017   59562    1020    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0018   59562    1080    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0019   59562    1140    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0020   59562    1200    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0021   59562    1260    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0022   59562    1320    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0023   59562    1380    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0024   59562    1440    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0025   59562    1500    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0026   59562    1560    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0027   59562    1620    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0028   59562    1680    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0029   59562    1740    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0030   59562    1800    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0031   59562    1860    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0032   59562    1920    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0033   59562    1980    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0034   59562    2040    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0035   59562    2100    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0036   59562    2160    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0037   59562    2220    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0038   59562    2280    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0039   59562    2340    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0040   59562    2400    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0041   59562    2460    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0042   59562    2520    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0043   59562    2580    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0044   59562    2640    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0045   59562    2700    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0046   59562    2760    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0047   59562    2820    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0048   59562    2880    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0049   59562    2940    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0050   59562    3000    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0051   59562    3060    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0052   59562    3120    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0053   59562    3180    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0054   59562    3240    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0055   59562    3300    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0056   59562    3360    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0057   59562    3420    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0058   59562    3480    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0059   59562    3540    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0100   59562    3600    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0101   59562    3660    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0102   59562    3720    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0103   59562    3780    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0104   59562    3840    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0105   59562    3900    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0106   59562    3960    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0107   59562    4020    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0108   59562    4080    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0109   59562    4140    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0110   59562    4200    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0111   59562    4260    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0112   59562    4320    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0113   59562    4380    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0114   59562    4440    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0115   59562    4500    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0116   59562    4560    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0117   59562    4620    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0118   59562    4680    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0119   59562    4740    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0120   59562    4800    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0121   59562    4860    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0122   59562    4920    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0123   59562    4980    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0124   59562    5040    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0125   59562    5100    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0126   59562    5160    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0127   59562    5220    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0128   59562    5280    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0129   59562    5340    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0130   59562    5400    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0131   59562    5460    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0132   59562    5520    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0133   59562    5580    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0134   59562    5640    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0135   59562    5700    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0136   59562    5760    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0137   59562    5820    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0138   59562    5880    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0139   59562    5940    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0140   59562    6000    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0141   59562    6060    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0142   59562    6120    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0143   59562    6180    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0144   59562    6240    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0145   59562    6300    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0146   59562    6360    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0147   59562    6420    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0148   59562    6480    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0149   59562    6540    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0150   59562    6600    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0151   59562    6660    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0152   59562    6720    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0153   59562    6780    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0154   59562    6840    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0155   59562    6900    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0156   59562    6960    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0157   59562    7020    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0158   59562    7080    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0159   59562    7140    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0200   59562    7200    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0201   59562    7260    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0202   59562    7320    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0203   59562    7380    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0204   59562    7440    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0205   59562    7500    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0206   59562    7560    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0207   59562    7620    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0208   59562    7680    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0209   59562    7740    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0210   59562    7800    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0211   59562    7860    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0212   59562    7920    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0213   59562    7980    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0214   59562    8040    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0215   59562    8100    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0216   59562    8160    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0217   59562    8220    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0218   59562    8280    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0219   59562    8340    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0220   59562    8400    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0221   59562    8460    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0222   59562    8520    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0223   59562    8580    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0224   59562    8640    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0225   59562    8700    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0226   59562    8760    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0227   59562    8820    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0228   59562    8880    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0229   59562    8940    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0230   59562    9000    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0231   59562    9060    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0232   59562    9120    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0233   59562    9180    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0234   59562    9240    9    -9999.9    -9999.9    -1.00e+05
2021 12 14  0235   59562    9300    9    -9999.9    -9999.9    -1.00e+05
