:Data_list: 20211225_ace_swepam_1m.txt
:Created: 2021 Dec 26 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 25  0000   59573       0    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0001   59573      60    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0002   59573     120    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0003   59573     180    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0004   59573     240    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0005   59573     300    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0006   59573     360    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0007   59573     420    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0008   59573     480    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0009   59573     540    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0010   59573     600    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0011   59573     660    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0012   59573     720    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0013   59573     780    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0014   59573     840    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0015   59573     900    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0016   59573     960    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0017   59573    1020    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0018   59573    1080    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0019   59573    1140    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0020   59573    1200    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0021   59573    1260    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0022   59573    1320    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0023   59573    1380    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0024   59573    1440    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0025   59573    1500    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0026   59573    1560    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0027   59573    1620    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0028   59573    1680    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0029   59573    1740    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0030   59573    1800    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0031   59573    1860    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0032   59573    1920    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0033   59573    1980    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0034   59573    2040    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0035   59573    2100    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0036   59573    2160    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0037   59573    2220    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0038   59573    2280    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0039   59573    2340    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0040   59573    2400    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0041   59573    2460    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0042   59573    2520    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0043   59573    2580    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0044   59573    2640    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0045   59573    2700    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0046   59573    2760    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0047   59573    2820    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0048   59573    2880    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0049   59573    2940    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0050   59573    3000    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0051   59573    3060    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0052   59573    3120    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0053   59573    3180    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0054   59573    3240    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0055   59573    3300    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0056   59573    3360    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0057   59573    3420    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0058   59573    3480    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0059   59573    3540    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0100   59573    3600    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0101   59573    3660    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0102   59573    3720    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0103   59573    3780    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0104   59573    3840    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0105   59573    3900    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0106   59573    3960    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0107   59573    4020    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0108   59573    4080    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0109   59573    4140    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0110   59573    4200    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0111   59573    4260    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0112   59573    4320    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0113   59573    4380    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0114   59573    4440    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0115   59573    4500    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0116   59573    4560    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0117   59573    4620    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0118   59573    4680    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0119   59573    4740    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0120   59573    4800    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0121   59573    4860    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0122   59573    4920    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0123   59573    4980    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0124   59573    5040    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0125   59573    5100    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0126   59573    5160    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0127   59573    5220    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0128   59573    5280    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0129   59573    5340    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0130   59573    5400    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0131   59573    5460    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0132   59573    5520    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0133   59573    5580    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0134   59573    5640    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0135   59573    5700    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0136   59573    5760    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0137   59573    5820    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0138   59573    5880    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0139   59573    5940    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0140   59573    6000    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0141   59573    6060    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0142   59573    6120    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0143   59573    6180    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0144   59573    6240    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0145   59573    6300    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0146   59573    6360    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0147   59573    6420    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0148   59573    6480    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0149   59573    6540    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0150   59573    6600    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0151   59573    6660    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0152   59573    6720    9    -9999.9    -9999.9    -1.00e+05
2021 12 25  0153   59573    6780    9    -9999.9    -9999.9    -1.00e+05
