:Data_list: 20211217_ace_swepam_1m.txt
:Created: 2021 Dec 18 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 17  0000   59565       0    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0001   59565      60    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0002   59565     120    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0003   59565     180    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0004   59565     240    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0005   59565     300    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0006   59565     360    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0007   59565     420    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0008   59565     480    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0009   59565     540    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0010   59565     600    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0011   59565     660    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0012   59565     720    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0013   59565     780    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0014   59565     840    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0015   59565     900    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0016   59565     960    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0017   59565    1020    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0018   59565    1080    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0019   59565    1140    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0020   59565    1200    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0021   59565    1260    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0022   59565    1320    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0023   59565    1380    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0024   59565    1440    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0025   59565    1500    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0026   59565    1560    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0027   59565    1620    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0028   59565    1680    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0029   59565    1740    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0030   59565    1800    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0031   59565    1860    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0032   59565    1920    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0033   59565    1980    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0034   59565    2040    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0035   59565    2100    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0036   59565    2160    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0037   59565    2220    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0038   59565    2280    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0039   59565    2340    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0040   59565    2400    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0041   59565    2460    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0042   59565    2520    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0043   59565    2580    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0044   59565    2640    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0045   59565    2700    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0046   59565    2760    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0047   59565    2820    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0048   59565    2880    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0049   59565    2940    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0050   59565    3000    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0051   59565    3060    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0052   59565    3120    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0053   59565    3180    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0054   59565    3240    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0055   59565    3300    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0056   59565    3360    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0057   59565    3420    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0058   59565    3480    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0059   59565    3540    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0100   59565    3600    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0101   59565    3660    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0102   59565    3720    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0103   59565    3780    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0104   59565    3840    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0105   59565    3900    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0106   59565    3960    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0107   59565    4020    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0108   59565    4080    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0109   59565    4140    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0110   59565    4200    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0111   59565    4260    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0112   59565    4320    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0113   59565    4380    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0114   59565    4440    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0115   59565    4500    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0116   59565    4560    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0117   59565    4620    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0118   59565    4680    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0119   59565    4740    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0120   59565    4800    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0121   59565    4860    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0122   59565    4920    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0123   59565    4980    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0124   59565    5040    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0125   59565    5100    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0126   59565    5160    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0127   59565    5220    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0128   59565    5280    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0129   59565    5340    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0130   59565    5400    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0131   59565    5460    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0132   59565    5520    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0133   59565    5580    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0134   59565    5640    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0135   59565    5700    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0136   59565    5760    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0137   59565    5820    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0138   59565    5880    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0139   59565    5940    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0140   59565    6000    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0141   59565    6060    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0142   59565    6120    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0143   59565    6180    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0144   59565    6240    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0145   59565    6300    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0146   59565    6360    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0147   59565    6420    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0148   59565    6480    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0149   59565    6540    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0150   59565    6600    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0151   59565    6660    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0152   59565    6720    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0153   59565    6780    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0154   59565    6840    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0155   59565    6900    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0156   59565    6960    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0157   59565    7020    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0158   59565    7080    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0159   59565    7140    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0200   59565    7200    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0201   59565    7260    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0202   59565    7320    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0203   59565    7380    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0204   59565    7440    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0205   59565    7500    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0206   59565    7560    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0207   59565    7620    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0208   59565    7680    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0209   59565    7740    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0210   59565    7800    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0211   59565    7860    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0212   59565    7920    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0213   59565    7980    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0214   59565    8040    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0215   59565    8100    9    -9999.9    -9999.9    -1.00e+05
2021 12 17  0216   59565    8160    9    -9999.9    -9999.9    -1.00e+05
