:Data_list: 20211212_ace_swepam_1m.txt
:Created: 2021 Dec 13 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 12  0000   59560       0    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0001   59560      60    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0002   59560     120    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0003   59560     180    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0004   59560     240    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0005   59560     300    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0006   59560     360    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0007   59560     420    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0008   59560     480    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0009   59560     540    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0010   59560     600    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0011   59560     660    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0012   59560     720    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0013   59560     780    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0014   59560     840    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0015   59560     900    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0016   59560     960    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0017   59560    1020    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0018   59560    1080    9    -9999.9    -9999.9    -1.00e+05
2021 12 12  0019   59560    1140    9    -9999.9    -9999.9    -1.00e+05
