:Data_list: 20211229_ace_swepam_1m.txt
:Created: 2021 Dec 30 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 29  0000   59577       0    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0001   59577      60    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0002   59577     120    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0003   59577     180    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0004   59577     240    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0005   59577     300    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0006   59577     360    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0007   59577     420    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0008   59577     480    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0009   59577     540    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0010   59577     600    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0011   59577     660    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0012   59577     720    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0013   59577     780    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0014   59577     840    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0015   59577     900    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0016   59577     960    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0017   59577    1020    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0018   59577    1080    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0019   59577    1140    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0020   59577    1200    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0021   59577    1260    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0022   59577    1320    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0023   59577    1380    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0024   59577    1440    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0025   59577    1500    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0026   59577    1560    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0027   59577    1620    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0028   59577    1680    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0029   59577    1740    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0030   59577    1800    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0031   59577    1860    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0032   59577    1920    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0033   59577    1980    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0034   59577    2040    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0035   59577    2100    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0036   59577    2160    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0037   59577    2220    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0038   59577    2280    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0039   59577    2340    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0040   59577    2400    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0041   59577    2460    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0042   59577    2520    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0043   59577    2580    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0044   59577    2640    9    -9999.9    -9999.9    -1.00e+05
2021 12 29  0045   59577    2700    9    -9999.9    -9999.9    -1.00e+05
