:Data_list: 20211206_ace_swepam_1m.txt
:Created: 2021 Dec 07 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 06  0000   59554       0    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0001   59554      60    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0002   59554     120    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0003   59554     180    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0004   59554     240    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0005   59554     300    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0006   59554     360    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0007   59554     420    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0008   59554     480    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0009   59554     540    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0010   59554     600    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0011   59554     660    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0012   59554     720    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0013   59554     780    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0014   59554     840    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0015   59554     900    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0016   59554     960    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0017   59554    1020    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0018   59554    1080    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0019   59554    1140    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0020   59554    1200    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0021   59554    1260    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0022   59554    1320    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0023   59554    1380    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0024   59554    1440    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0025   59554    1500    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0026   59554    1560    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0027   59554    1620    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0028   59554    1680    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0029   59554    1740    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0030   59554    1800    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0031   59554    1860    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0032   59554    1920    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0033   59554    1980    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0034   59554    2040    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0035   59554    2100    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0036   59554    2160    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0037   59554    2220    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0038   59554    2280    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0039   59554    2340    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0040   59554    2400    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0041   59554    2460    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0042   59554    2520    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0043   59554    2580    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0044   59554    2640    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0045   59554    2700    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0046   59554    2760    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0047   59554    2820    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0048   59554    2880    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0049   59554    2940    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0050   59554    3000    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0051   59554    3060    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0052   59554    3120    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0053   59554    3180    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0054   59554    3240    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0055   59554    3300    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0056   59554    3360    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0057   59554    3420    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0058   59554    3480    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0059   59554    3540    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0100   59554    3600    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0101   59554    3660    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0102   59554    3720    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0103   59554    3780    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0104   59554    3840    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0105   59554    3900    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0106   59554    3960    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0107   59554    4020    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0108   59554    4080    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0109   59554    4140    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0110   59554    4200    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0111   59554    4260    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0112   59554    4320    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0113   59554    4380    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0114   59554    4440    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0115   59554    4500    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0116   59554    4560    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0117   59554    4620    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0118   59554    4680    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0119   59554    4740    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0120   59554    4800    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0121   59554    4860    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0122   59554    4920    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0123   59554    4980    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0124   59554    5040    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0125   59554    5100    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0126   59554    5160    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0127   59554    5220    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0128   59554    5280    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0129   59554    5340    9    -9999.9    -9999.9    -1.00e+05
2021 12 06  0130   59554    5400    9    -9999.9    -9999.9    -1.00e+05
