:Data_list: 20211205_ace_swepam_1m.txt
:Created: 2021 Dec 06 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 05  0000   59553       0    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0001   59553      60    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0002   59553     120    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0003   59553     180    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0004   59553     240    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0005   59553     300    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0006   59553     360    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0007   59553     420    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0008   59553     480    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0009   59553     540    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0010   59553     600    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0011   59553     660    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0012   59553     720    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0013   59553     780    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0014   59553     840    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0015   59553     900    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0016   59553     960    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0017   59553    1020    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0018   59553    1080    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0019   59553    1140    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0020   59553    1200    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0021   59553    1260    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0022   59553    1320    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0023   59553    1380    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0024   59553    1440    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0025   59553    1500    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0026   59553    1560    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0027   59553    1620    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0028   59553    1680    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0029   59553    1740    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0030   59553    1800    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0031   59553    1860    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0032   59553    1920    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0033   59553    1980    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0034   59553    2040    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0035   59553    2100    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0036   59553    2160    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0037   59553    2220    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0038   59553    2280    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0039   59553    2340    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0040   59553    2400    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0041   59553    2460    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0042   59553    2520    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0043   59553    2580    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0044   59553    2640    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0045   59553    2700    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0046   59553    2760    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0047   59553    2820    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0048   59553    2880    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0049   59553    2940    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0050   59553    3000    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0051   59553    3060    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0052   59553    3120    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0053   59553    3180    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0054   59553    3240    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0055   59553    3300    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0056   59553    3360    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0057   59553    3420    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0058   59553    3480    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0059   59553    3540    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0100   59553    3600    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0101   59553    3660    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0102   59553    3720    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0103   59553    3780    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0104   59553    3840    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0105   59553    3900    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0106   59553    3960    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0107   59553    4020    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0108   59553    4080    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0109   59553    4140    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0110   59553    4200    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0111   59553    4260    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0112   59553    4320    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0113   59553    4380    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0114   59553    4440    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0115   59553    4500    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0116   59553    4560    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0117   59553    4620    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0118   59553    4680    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0119   59553    4740    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0120   59553    4800    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0121   59553    4860    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0122   59553    4920    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0123   59553    4980    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0124   59553    5040    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0125   59553    5100    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0126   59553    5160    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0127   59553    5220    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0128   59553    5280    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0129   59553    5340    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0130   59553    5400    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0131   59553    5460    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0132   59553    5520    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0133   59553    5580    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0134   59553    5640    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0135   59553    5700    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0136   59553    5760    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0137   59553    5820    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0138   59553    5880    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0139   59553    5940    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0140   59553    6000    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0141   59553    6060    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0142   59553    6120    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0143   59553    6180    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0144   59553    6240    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0145   59553    6300    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0146   59553    6360    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0147   59553    6420    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0148   59553    6480    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0149   59553    6540    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0150   59553    6600    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0151   59553    6660    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0152   59553    6720    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0153   59553    6780    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0154   59553    6840    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0155   59553    6900    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0156   59553    6960    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0157   59553    7020    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0158   59553    7080    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0159   59553    7140    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0200   59553    7200    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0201   59553    7260    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0202   59553    7320    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0203   59553    7380    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0204   59553    7440    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0205   59553    7500    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0206   59553    7560    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0207   59553    7620    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0208   59553    7680    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0209   59553    7740    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0210   59553    7800    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0211   59553    7860    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0212   59553    7920    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0213   59553    7980    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0214   59553    8040    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0215   59553    8100    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0216   59553    8160    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0217   59553    8220    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0218   59553    8280    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0219   59553    8340    9    -9999.9    -9999.9    -1.00e+05
2021 12 05  0220   59553    8400    9    -9999.9    -9999.9    -1.00e+05
