:Data_list: 20211208_ace_swepam_1m.txt
:Created: 2021 Dec 09 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 08  0000   59556       0    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0001   59556      60    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0002   59556     120    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0003   59556     180    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0004   59556     240    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0005   59556     300    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0006   59556     360    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0007   59556     420    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0008   59556     480    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0009   59556     540    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0010   59556     600    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0011   59556     660    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0012   59556     720    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0013   59556     780    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0014   59556     840    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0015   59556     900    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0016   59556     960    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0017   59556    1020    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0018   59556    1080    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0019   59556    1140    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0020   59556    1200    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0021   59556    1260    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0022   59556    1320    9    -9999.9    -9999.9    -1.00e+05
2021 12 08  0023   59556    1380    9    -9999.9    -9999.9    -1.00e+05
