:Data_list: 20211230_ace_swepam_1m.txt
:Created: 2021 Dec 31 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 30  0000   59578       0    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0001   59578      60    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0002   59578     120    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0003   59578     180    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0004   59578     240    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0005   59578     300    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0006   59578     360    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0007   59578     420    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0008   59578     480    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0009   59578     540    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0010   59578     600    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0011   59578     660    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0012   59578     720    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0013   59578     780    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0014   59578     840    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0015   59578     900    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0016   59578     960    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0017   59578    1020    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0018   59578    1080    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0019   59578    1140    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0020   59578    1200    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0021   59578    1260    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0022   59578    1320    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0023   59578    1380    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0024   59578    1440    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0025   59578    1500    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0026   59578    1560    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0027   59578    1620    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0028   59578    1680    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0029   59578    1740    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0030   59578    1800    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0031   59578    1860    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0032   59578    1920    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0033   59578    1980    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0034   59578    2040    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0035   59578    2100    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0036   59578    2160    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0037   59578    2220    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0038   59578    2280    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0039   59578    2340    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0040   59578    2400    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0041   59578    2460    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0042   59578    2520    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0043   59578    2580    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0044   59578    2640    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0045   59578    2700    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0046   59578    2760    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0047   59578    2820    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0048   59578    2880    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0049   59578    2940    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0050   59578    3000    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0051   59578    3060    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0052   59578    3120    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0053   59578    3180    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0054   59578    3240    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0055   59578    3300    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0056   59578    3360    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0057   59578    3420    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0058   59578    3480    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0059   59578    3540    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0100   59578    3600    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0101   59578    3660    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0102   59578    3720    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0103   59578    3780    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0104   59578    3840    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0105   59578    3900    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0106   59578    3960    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0107   59578    4020    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0108   59578    4080    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0109   59578    4140    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0110   59578    4200    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0111   59578    4260    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0112   59578    4320    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0113   59578    4380    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0114   59578    4440    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0115   59578    4500    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0116   59578    4560    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0117   59578    4620    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0118   59578    4680    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0119   59578    4740    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0120   59578    4800    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0121   59578    4860    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0122   59578    4920    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0123   59578    4980    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0124   59578    5040    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0125   59578    5100    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0126   59578    5160    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0127   59578    5220    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0128   59578    5280    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0129   59578    5340    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0130   59578    5400    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0131   59578    5460    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0132   59578    5520    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0133   59578    5580    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0134   59578    5640    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0135   59578    5700    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0136   59578    5760    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0137   59578    5820    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0138   59578    5880    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0139   59578    5940    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0140   59578    6000    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0141   59578    6060    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0142   59578    6120    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0143   59578    6180    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0144   59578    6240    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0145   59578    6300    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0146   59578    6360    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0147   59578    6420    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0148   59578    6480    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0149   59578    6540    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0150   59578    6600    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0151   59578    6660    9    -9999.9    -9999.9    -1.00e+05
2021 12 30  0152   59578    6720    9    -9999.9    -9999.9    -1.00e+05
