:Data_list: 20220106_ace_swepam_1m.txt
:Created: 2022 Jan 07 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2022 01 06  0000   59585       0    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0001   59585      60    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0002   59585     120    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0003   59585     180    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0004   59585     240    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0005   59585     300    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0006   59585     360    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0007   59585     420    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0008   59585     480    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0009   59585     540    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0010   59585     600    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0011   59585     660    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0012   59585     720    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0013   59585     780    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0014   59585     840    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0015   59585     900    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0016   59585     960    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0017   59585    1020    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0018   59585    1080    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0019   59585    1140    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0020   59585    1200    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0021   59585    1260    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0022   59585    1320    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0023   59585    1380    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0024   59585    1440    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0025   59585    1500    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0026   59585    1560    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0027   59585    1620    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0028   59585    1680    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0029   59585    1740    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0030   59585    1800    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0031   59585    1860    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0032   59585    1920    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0033   59585    1980    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0034   59585    2040    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0035   59585    2100    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0036   59585    2160    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0037   59585    2220    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0038   59585    2280    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0039   59585    2340    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0040   59585    2400    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0041   59585    2460    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0042   59585    2520    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0043   59585    2580    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0044   59585    2640    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0045   59585    2700    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0046   59585    2760    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0047   59585    2820    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0048   59585    2880    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0049   59585    2940    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0050   59585    3000    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0051   59585    3060    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0052   59585    3120    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0053   59585    3180    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0054   59585    3240    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0055   59585    3300    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0056   59585    3360    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0057   59585    3420    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0058   59585    3480    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0059   59585    3540    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0100   59585    3600    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0101   59585    3660    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0102   59585    3720    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0103   59585    3780    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0104   59585    3840    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0105   59585    3900    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0106   59585    3960    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0107   59585    4020    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0108   59585    4080    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0109   59585    4140    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0110   59585    4200    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0111   59585    4260    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0112   59585    4320    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0113   59585    4380    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0114   59585    4440    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0115   59585    4500    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0116   59585    4560    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0117   59585    4620    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0118   59585    4680    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0119   59585    4740    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0120   59585    4800    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0121   59585    4860    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0122   59585    4920    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0123   59585    4980    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0124   59585    5040    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0125   59585    5100    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0126   59585    5160    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0127   59585    5220    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0128   59585    5280    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0129   59585    5340    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0130   59585    5400    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0131   59585    5460    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0132   59585    5520    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0133   59585    5580    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0134   59585    5640    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0135   59585    5700    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0136   59585    5760    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0137   59585    5820    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0138   59585    5880    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0139   59585    5940    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0140   59585    6000    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0141   59585    6060    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0142   59585    6120    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0143   59585    6180    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0144   59585    6240    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0145   59585    6300    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0146   59585    6360    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0147   59585    6420    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0148   59585    6480    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0149   59585    6540    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0150   59585    6600    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0151   59585    6660    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0152   59585    6720    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0153   59585    6780    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0154   59585    6840    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0155   59585    6900    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0156   59585    6960    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0157   59585    7020    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0158   59585    7080    9    -9999.9    -9999.9    -1.00e+05
2022 01 06  0159   59585    7140    9    -9999.9    -9999.9    -1.00e+05
