:Data_list: 20211215_ace_swepam_1m.txt
:Created: 2021 Dec 16 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 15  0000   59563       0    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0001   59563      60    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0002   59563     120    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0003   59563     180    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0004   59563     240    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0005   59563     300    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0006   59563     360    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0007   59563     420    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0008   59563     480    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0009   59563     540    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0010   59563     600    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0011   59563     660    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0012   59563     720    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0013   59563     780    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0014   59563     840    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0015   59563     900    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0016   59563     960    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0017   59563    1020    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0018   59563    1080    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0019   59563    1140    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0020   59563    1200    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0021   59563    1260    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0022   59563    1320    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0023   59563    1380    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0024   59563    1440    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0025   59563    1500    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0026   59563    1560    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0027   59563    1620    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0028   59563    1680    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0029   59563    1740    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0030   59563    1800    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0031   59563    1860    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0032   59563    1920    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0033   59563    1980    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0034   59563    2040    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0035   59563    2100    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0036   59563    2160    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0037   59563    2220    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0038   59563    2280    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0039   59563    2340    9    -9999.9    -9999.9    -1.00e+05
2021 12 15  0040   59563    2400    9    -9999.9    -9999.9    -1.00e+05
