:Data_list: 20211213_ace_swepam_1m.txt
:Created: 2021 Dec 14 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 12 13  0000   59561       0    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0001   59561      60    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0002   59561     120    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0003   59561     180    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0004   59561     240    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0005   59561     300    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0006   59561     360    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0007   59561     420    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0008   59561     480    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0009   59561     540    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0010   59561     600    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0011   59561     660    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0012   59561     720    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0013   59561     780    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0014   59561     840    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0015   59561     900    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0016   59561     960    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0017   59561    1020    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0018   59561    1080    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0019   59561    1140    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0020   59561    1200    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0021   59561    1260    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0022   59561    1320    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0023   59561    1380    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0024   59561    1440    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0025   59561    1500    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0026   59561    1560    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0027   59561    1620    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0028   59561    1680    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0029   59561    1740    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0030   59561    1800    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0031   59561    1860    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0032   59561    1920    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0033   59561    1980    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0034   59561    2040    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0035   59561    2100    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0036   59561    2160    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0037   59561    2220    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0038   59561    2280    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0039   59561    2340    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0040   59561    2400    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0041   59561    2460    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0042   59561    2520    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0043   59561    2580    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0044   59561    2640    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0045   59561    2700    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0046   59561    2760    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0047   59561    2820    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0048   59561    2880    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0049   59561    2940    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0050   59561    3000    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0051   59561    3060    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0052   59561    3120    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0053   59561    3180    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0054   59561    3240    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0055   59561    3300    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0056   59561    3360    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0057   59561    3420    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0058   59561    3480    9    -9999.9    -9999.9    -1.00e+05
2021 12 13  0059   59561    3540    9    -9999.9    -9999.9    -1.00e+05
